LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,defaultPayment_label
70000,31,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
500000,39,-1,-1,-1,-1,-1,-1,23800,297,9342,3518,5597,717,297,9342,3518,5597,717,25349,1,0,0,1,0,0,1,0,0,0
290000,34,0,0,0,0,0,0,310403,315048,314085,317631,315820,305498,12012,12012,11016,11088,12031,12031,0,1,0,1,0,0,0,1,0,0
20000,25,0,0,0,0,0,0,18193,18804,19324,18692,16035,12262,1800,1200,559,532,424,620,1,0,0,1,0,0,0,1,0,0
130000,27,-2,-2,-2,-2,-2,-2,8508,27049,0,0,0,0,27049,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
50000,24,0,0,0,0,0,0,51112,51086,51365,50579,20413,20452,2109,2388,1602,900,838,707,1,0,0,1,0,0,0,1,0,0
20000,39,0,0,0,0,0,0,16946,14960,12772,12630,12524,11179,1529,1161,409,444,405,163,1,0,0,0,1,0,1,0,0,0
150000,33,0,-1,-1,-1,-1,-1,74033,237,1420,1141,1067,1128,237,1426,1141,1067,1200,1150,0,1,1,0,0,0,0,1,0,0
240000,35,-1,-1,-1,0,-1,0,3664,5770,10412,4578,5928,5619,5770,10420,1150,5928,3619,13227,0,1,1,0,0,0,1,0,0,1
50000,24,0,0,0,-1,0,0,52359,51158,3957,52522,31921,29265,2064,1053,53874,1009,934,719,1,0,0,1,0,0,0,1,0,0
130000,29,-1,-1,-2,-2,-2,-2,2139,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
70000,26,0,0,0,0,0,-1,50680,51256,47394,7879,-1940,27545,2000,1500,0,0,30000,656,0,1,0,1,0,0,0,1,0,0
500000,40,-2,-2,-2,-2,-1,0,240927,18676,9390,-3772,282777,288937,1093,9429,3423,291227,9011,9030,0,1,0,1,0,0,1,0,0,0
50000,61,3,2,0,0,-2,-2,60458,54438,53605,0,0,0,0,1100,0,0,0,0,0,1,1,0,0,0,0,1,0,1
310000,27,0,0,0,0,0,0,115126,105687,102306,93929,87681,73479,5222,5197,4000,5000,3980,3271,0,1,1,0,0,0,0,1,0,0
180000,48,0,0,0,0,0,0,64788,66092,65236,65912,66523,67020,3000,2370,3000,3000,2588,2500,1,0,1,0,0,0,1,0,0,0
10000,54,0,0,0,2,2,0,3697,5186,8225,8244,7963,8134,1561,3300,300,0,299,2000,1,0,0,1,0,0,0,1,0,0
500000,39,0,0,0,0,0,-1,229332,161360,117606,18343,15737,203291,7400,6000,1889,3781,208122,6084,0,1,0,1,0,0,0,1,0,0
180000,36,0,0,0,0,0,0,134496,136613,133557,129909,133043,133835,6600,6600,6000,6000,6000,5000,1,0,0,1,0,0,0,1,0,0
230000,34,0,-1,0,0,0,0,56449,219192,226596,225791,226638,226265,231788,11621,9027,9015,9000,9014,1,0,1,0,0,0,0,1,0,0
30000,28,0,0,0,0,0,0,17897,18944,19698,17855,13784,6616,1342,1096,514,1021,151,1077,0,1,0,0,1,0,1,0,0,0
70000,28,2,2,2,2,2,2,24799,24102,26305,27570,28021,27436,0,2600,2000,1200,0,1500,0,1,0,0,1,0,0,1,0,0
250000,32,-1,-1,-1,-1,-1,0,10495,2150,46975,10880,8974,36805,2150,46975,10890,8974,30000,65325,0,1,1,0,0,0,0,1,0,0
160000,27,1,2,-1,0,0,0,80166,34775,34073,15676,99436,90927,0,142848,1800,90000,3300,3400,1,0,0,0,1,0,0,1,0,1
360000,37,-1,2,2,-2,-2,-2,1605,1448,0,0,0,0,14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100000,31,0,0,0,0,0,2,99259,76288,77919,79597,88685,87773,2750,2854,3000,10400,600,4254,0,1,0,1,0,0,0,1,0,0
50000,42,0,0,0,0,0,0,47867,40937,28868,44751,27557,29125,2083,1840,31000,977,2003,1214,0,1,0,1,0,0,1,0,0,0
200000,42,-2,-2,-2,-2,-2,-2,-200,-200,-200,-200,2472,0,0,0,0,2672,0,1862,1,0,1,0,0,0,1,0,0,0
30000,33,-1,-1,-1,0,0,0,29568,3663,26539,28352,17596,7576,3701,27209,5024,523,1000,0,0,1,0,1,0,0,1,0,0,0
80000,53,0,0,-1,-1,0,0,2315,1990,801,1030,2030,763,1400,801,1030,1000,0,0,0,1,0,0,1,0,0,1,0,0
140000,44,1,-1,-1,-1,0,-1,0,1384,-12,1900,664,1085,1384,0,1912,0,1085,0,1,0,0,1,0,0,1,0,0,0
240000,31,1,2,2,2,0,0,6900,6641,10495,2813,3805,5730,0,4000,1000,1200,2000,0,0,1,0,1,0,0,1,0,0,1
270000,33,-1,-1,-1,-1,-1,-1,9711,9363,13951,8938,15280,18002,9391,13999,8964,15325,18028,211,1,0,1,0,0,0,0,1,0,0
310000,28,0,0,0,0,0,0,269832,261818,234621,242570,246073,248376,15327,10000,12000,9019,10024,15040,0,1,1,0,0,0,0,1,0,0
140000,39,1,2,2,0,0,0,143673,146921,143084,142011,136431,128118,7000,0,6000,5200,5000,5000,1,0,0,1,0,0,0,1,0,0
30000,41,-2,-2,-2,-2,-2,-2,0,18393,7501,11216,14333,0,18393,7501,11216,14387,0,0,0,1,0,0,1,0,1,0,0,0
60000,48,0,0,0,-1,0,0,58794,59987,33908,19513,17281,16802,7296,1903,19513,759,851,390,0,1,0,1,0,0,1,0,0,0
80000,30,-1,-1,0,-1,0,0,4161,1819,6845,1813,8362,-783,2000,6689,1817,8100,0,4000,0,1,0,1,0,0,0,1,0,0
170000,43,-1,-1,-1,-1,-2,-2,19247,1230,2910,0,0,0,1230,2910,0,0,0,0,1,0,0,0,1,0,1,0,0,0
290000,47,-1,-1,-1,-1,-1,-1,15485,12332,3979,7139,6448,1476,12369,4690,7160,6471,1476,6078,0,1,1,0,0,0,1,0,0,0
20000,37,0,0,0,-1,-1,-2,8400,2000,0,2000,0,0,1000,0,2000,0,0,0,0,1,1,0,0,0,0,1,0,1
30000,49,0,0,2,0,0,0,27838,30715,29322,28015,28610,28884,3330,0,1148,1195,910,1000,0,1,0,0,1,0,0,1,0,0
50000,23,0,0,0,0,0,0,33959,35409,36120,36991,37744,39115,2000,1601,1472,1500,2000,5000,0,1,1,0,0,0,0,1,0,0
50000,50,0,0,0,0,0,0,21956,20439,20691,17081,16234,16330,2000,1306,1206,1000,697,532,0,1,0,1,0,0,1,0,0,0
150000,40,0,0,0,0,0,0,56690,58775,62769,64233,65704,69835,3606,5600,2500,2500,5400,2600,0,1,0,0,1,0,1,0,0,1
150000,25,0,0,0,0,0,0,151160,152127,154652,157819,155982,154158,5526,5877,5804,5763,5669,5596,0,1,1,0,0,0,0,1,0,0
240000,27,-2,-2,-1,2,0,0,4400,0,1129,1129,1971,2059,0,1129,0,1000,496,1000,0,1,0,1,0,0,0,1,0,1
100000,27,3,2,0,0,-1,-1,104489,101123,101600,17046,1075,1442,0,4384,341,1075,1442,1396,0,1,0,1,0,0,0,1,0,1
400000,55,-1,-1,-1,-1,0,0,153951,193159,72201,199209,179290,9780,193358,72356,199209,411,0,126743,0,1,1,0,0,0,1,0,0,0
290000,43,-2,-2,-1,0,0,0,170823,174650,123514,125973,128608,127976,8050,123514,4274,4426,4859,5407,1,0,0,0,1,0,0,1,0,0
360000,29,0,0,0,0,0,0,92693,87415,69552,38898,31222,55801,20595,20200,10063,1897,30278,83275,0,1,1,0,0,0,0,1,0,0
100000,29,1,2,0,-1,0,0,3788,1263,2394,2839,32934,31056,0,2000,3000,31000,2000,5000,0,1,1,0,0,0,0,1,0,0
20000,35,-2,-2,-2,-2,-2,-2,0,1492,0,0,0,0,1492,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
200000,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
170000,45,2,-1,-1,-1,-1,-1,360,360,360,360,360,870,360,360,360,360,870,0,1,0,1,0,0,0,1,0,0,0
50000,26,1,2,2,0,0,0,14655,15688,13400,13596,13861,14255,1600,0,2000,2000,2000,2000,1,0,0,0,1,0,1,0,0,1
20000,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,1,0,0,1,0,0,0,1,0,0
400000,41,0,0,0,0,0,0,10928,12730,14486,13419,14313,14524,2000,2002,2000,2000,3000,5000,0,1,0,1,0,0,1,0,0,0
160000,29,-1,-1,-2,-1,0,0,4908,0,0,3166,3166,0,0,0,3166,0,0,4493,1,0,1,0,0,0,0,1,0,0
80000,30,2,2,2,0,0,2,72183,81844,78743,79176,81574,78445,10895,0,2900,6355,0,3100,1,0,0,1,0,0,0,1,0,1
150000,45,2,2,2,0,0,0,179441,169947,153522,150779,49198,50277,7333,4,4104,15000,2000,2200,0,1,0,0,1,0,1,0,0,1
200000,41,1,2,0,0,0,0,69963,67223,69167,69289,70333,70610,0,2943,2301,2374,2500,5300,1,0,0,1,0,0,1,0,0,0
220000,29,0,0,2,0,0,0,43596,45765,41308,39770,31840,33173,6000,2,3006,2000,2000,1500,0,1,0,1,0,0,0,1,0,0
30000,33,2,0,0,0,0,0,29742,30266,45414,21331,21987,22452,1406,1366,1000,1000,980,1000,1,0,0,0,1,0,1,0,0,1
90000,52,0,0,0,0,0,0,87186,87526,88924,88735,87521,85699,3505,3962,2909,3107,3127,3032,1,0,0,1,0,0,0,1,0,0
90000,41,0,0,0,0,0,0,45431,46338,45129,45640,46175,46716,2749,2206,1113,1135,1153,1134,1,0,0,1,0,0,1,0,0,0
260000,50,2,0,-1,0,-1,-1,655,1182,1076,696,1012,530,1076,1076,0,1012,530,696,1,0,0,0,1,0,1,0,0,1
50000,23,2,2,0,0,0,0,54866,51520,41711,22775,4215,3016,1000,1860,1600,452,100,114,0,1,0,1,0,0,1,0,0,1
260000,31,0,0,0,0,0,0,263688,257381,260497,261593,264184,264598,8993,9501,9577,9584,10006,9269,0,1,1,0,0,0,1,0,0,0
70000,46,0,0,0,0,0,0,86919,83200,80389,75854,33563,34563,3000,3815,3064,1000,1000,34000,0,1,0,1,0,0,0,1,0,1
50000,27,0,0,0,0,-2,-2,45190,45277,44941,0,0,0,5277,4941,0,0,0,0,0,1,1,0,0,0,0,1,0,0
310000,46,-1,-1,-1,-1,-1,-1,15431,10414,21209,91238,18293,14332,10414,21229,91254,18293,14332,15785,1,0,0,0,0,1,1,0,0,0
200000,29,-2,-2,-2,-2,-2,-2,56555,0,0,3941,16405,-150,0,0,3941,16405,0,2477,0,1,1,0,0,0,0,1,0,0
200000,36,1,-2,-1,-1,-1,-1,12099,0,1540,0,3045,0,0,1540,0,3045,0,0,0,1,1,0,0,0,0,1,0,0
220000,32,0,0,0,0,0,0,203689,204943,172926,104747,180458,182435,10000,8000,6000,107000,13000,8000,1,0,1,0,0,0,0,1,0,1
170000,33,1,-2,-2,-2,-2,-2,-189,-189,-189,-189,-189,-189,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
60000,40,2,0,0,0,0,0,60211,55996,54178,44518,28636,28957,3000,2000,2000,3000,1300,1100,0,1,0,1,0,0,1,0,0,0
20000,28,0,0,0,2,2,2,6866,8246,10101,9790,10632,10312,1500,2000,0,1000,0,1000,1,0,0,1,0,0,0,1,0,0
30000,33,0,0,0,0,0,0,23900,25507,26489,27017,56186,29146,2000,1418,946,1437,3000,0,1,0,0,1,0,0,1,0,0,0
60000,25,1,2,2,0,0,0,61514,61748,58583,28301,29301,14400,1800,0,600,1000,300,28154,1,0,0,1,0,0,0,1,0,0
360000,37,1,-2,-2,-2,-1,-1,0,0,0,0,166,541,0,0,0,166,543,4268,0,1,0,1,0,0,1,0,0,0
120000,33,1,2,2,2,2,2,68493,70275,68592,72525,73741,72440,3500,0,5700,3000,0,3000,0,1,0,1,0,0,0,1,0,1
180000,50,0,0,0,0,0,0,62782,66114,69436,72560,76169,77988,5000,5000,5000,5000,3000,5000,1,0,1,0,0,0,1,0,0,0
20000,32,1,2,0,0,0,0,20450,17861,18967,19633,18187,18568,0,1700,1300,651,674,756,1,0,0,0,1,0,0,1,0,1
80000,52,2,2,3,3,3,2,36649,39448,40101,40748,39816,40607,3700,1600,1600,0,1600,1600,0,1,0,0,1,0,1,0,0,1
200000,26,-2,-2,-2,-2,-2,-2,58147,1468,2321,327194,6680,3963,1468,2321,163597,6680,3963,2514,0,1,0,1,0,0,0,1,0,0
70000,26,0,0,0,0,0,2,65329,64584,63600,60540,26890,18923,3000,4000,2000,4030,0,1000,1,0,0,1,0,0,0,1,0,0
20000,34,0,0,0,0,0,0,15415,16423,17594,18552,18522,18900,1271,1442,1400,370,378,0,1,0,1,0,0,0,0,1,0,0
80000,22,0,0,0,0,0,0,78028,79347,76022,58897,54512,51937,3200,2229,1900,4000,5000,21000,0,1,1,0,0,0,0,1,0,0
200000,31,-1,-1,-1,-1,-1,-1,990,1000,6855,1500,9181,7443,1010,6855,1500,9181,7443,2009,1,0,1,0,0,0,1,0,0,0
230000,31,-2,-2,-2,-2,-2,-2,0,0,0,0,100,2405,0,0,0,100,2405,0,1,0,1,0,0,0,0,1,0,0
80000,56,0,0,0,0,0,0,49897,50892,52472,53674,7886,16432,1822,2401,2581,1238,1816,3746,1,0,0,0,1,0,1,0,0,0
100000,39,-1,-1,-1,-1,-1,-1,29449,55139,34181,12592,71340,32453,55139,34181,12592,71340,32453,37035,0,1,1,0,0,0,1,0,0,0
150000,37,-1,0,0,0,0,0,111880,106841,102490,103711,104153,103240,4000,3700,3700,3756,3800,3500,1,0,0,1,0,0,0,1,0,0
170000,36,2,2,2,2,2,2,15031,16784,17711,17131,18197,18748,2500,1500,0,1500,1000,0,0,1,0,1,0,0,1,0,0,1
180000,36,0,0,0,0,-2,-1,20138,21494,25600,0,0,36565,2000,5000,0,0,36565,1548,0,1,0,1,0,0,1,0,0,0
130000,28,2,2,0,0,0,0,135805,125973,95602,91328,93099,95825,75,3369,3423,3400,4275,2307,0,1,0,1,0,0,1,0,0,0
20000,48,1,4,3,2,3,2,17453,16898,16334,17270,16713,16297,0,0,1500,0,0,3000,1,0,0,1,0,0,1,0,0,1
360000,34,-2,-2,-2,-2,-2,-2,6276,16062,8539,8665,2132,745,16142,8630,8710,2142,748,3030,0,1,1,0,0,0,0,1,0,0
290000,32,0,0,0,0,0,0,76383,78200,79726,80890,81615,75661,3400,3700,3600,3000,3000,3000,0,1,0,1,0,0,1,0,0,0
150000,37,0,0,0,0,0,0,100894,103001,104416,86597,88276,90398,4700,4099,4000,3000,3000,5187,1,0,0,1,0,0,1,0,0,0
50000,23,0,0,0,0,0,0,28569,27693,20401,17510,18038,16145,1400,1600,600,771,1000,305,1,0,0,1,0,0,0,1,0,0
130000,25,-2,-2,-2,-2,-2,-1,668,1017,1298,550,-286,55138,1200,1300,964,1698,60549,5000,0,1,0,1,0,0,0,1,0,1
230000,38,0,0,0,0,0,0,10906,9692,9162,10466,9426,8099,1364,1393,2003,1000,1000,500,0,1,0,1,0,0,1,0,0,0
140000,48,0,0,0,0,0,0,131959,117153,109570,100086,76125,77720,4153,3965,3211,2772,2817,3211,1,0,0,1,0,0,1,0,0,0
200000,42,0,0,0,0,2,-1,1554,1645,1408,1800,819,886,1345,1108,669,0,886,2415,0,1,0,0,1,0,1,0,0,0
50000,23,1,2,0,0,0,0,10393,9895,10726,10863,11200,11272,0,1500,800,700,600,600,0,1,1,0,0,0,0,1,0,0
90000,38,1,2,2,2,-2,-2,8144,7102,1170,0,0,0,2034,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
220000,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
150000,54,1,2,2,2,2,2,23959,23276,25294,26780,27143,27563,0,2400,2201,1100,1000,0,1,0,1,0,0,0,1,0,0,1
310000,27,0,0,0,0,0,0,44834,35597,34161,38689,32710,24343,2015,2000,5034,1045,776,389,0,1,0,1,0,0,0,1,0,0
160000,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
110000,41,0,0,0,0,0,0,104740,102165,98160,57257,54863,53510,5000,5045,7021,7000,5000,3000,0,1,0,1,0,0,1,0,0,0
50000,53,0,0,0,0,0,0,48120,47824,48954,46716,18685,19076,1818,1948,1835,669,692,707,1,0,0,1,0,0,1,0,0,0
60000,42,0,0,0,0,0,0,58899,55834,55993,56675,57550,57545,2579,2047,2024,2180,2321,2500,0,1,0,1,0,0,1,0,0,0
60000,48,-1,-1,-2,-2,-2,-1,2970,430,430,717,430,4171,430,430,717,430,4171,2914,0,1,0,0,1,0,1,0,0,0
20000,24,1,2,0,0,2,2,18817,18227,19632,20298,20337,19863,0,1720,1754,893,0,400,0,1,0,1,0,0,1,0,0,0
230000,36,-2,-2,-2,-2,-2,-2,3245,1855,2577,8001,2970,-1,1864,2590,8039,2984,0,381,1,0,0,1,0,0,0,1,0,0
450000,43,2,2,-2,-2,-2,-2,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
240000,36,0,0,0,0,0,0,10767,144915,142909,143531,144893,144121,140013,5206,5008,6011,5250,5033,1,0,0,1,0,0,1,0,0,0
100000,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
50000,42,2,0,0,0,2,2,31422,32420,33462,36199,36803,37566,1521,1563,3300,1500,1500,1600,0,1,0,0,1,0,1,0,0,1
180000,42,-2,-2,-2,-2,-2,-2,177061,180778,3647,1593,1228,1006,8000,3653,32,0,1006,0,0,1,1,0,0,0,0,1,0,0
410000,41,2,0,0,0,0,0,348559,354506,363666,369776,368779,369358,13000,14600,15500,14000,13580,14000,0,1,0,1,0,0,1,0,0,1
340000,30,0,0,0,0,0,0,351828,280067,259651,243094,223907,216912,30076,25118,20085,10041,8184,6626,0,1,1,0,0,0,1,0,0,0
200000,36,1,-2,-1,-1,-1,-1,-1,-1,296,299,278,4575,0,297,303,279,4597,0,1,0,0,1,0,0,1,0,0,0
240000,46,-2,-2,-2,-2,-2,-2,2995,3808,5736,3328,3901,3413,4028,7266,3422,5020,3517,57,1,0,0,1,0,0,0,1,0,0
30000,22,0,0,0,0,-1,0,14617,17363,20430,25130,7746,10583,3000,3376,5076,8009,6017,3023,0,1,0,1,0,0,0,1,0,0
200000,40,1,-1,-1,-1,-1,-1,0,114558,1898,849,-171,14686,114558,3796,849,0,14857,0,0,1,1,0,0,0,1,0,0,0
180000,26,1,-2,-2,-2,-1,-1,0,0,0,0,298,7550,0,0,0,298,7550,0,0,1,1,0,0,0,0,1,0,0
50000,29,-1,-1,-2,-1,-1,-1,2463,0,0,536,326,652,0,0,536,326,652,0,0,1,1,0,0,0,0,1,0,0
300000,33,2,2,0,0,0,0,279065,273067,278910,283920,253113,246560,0,10638,10569,8809,8883,9960,0,1,0,1,0,0,1,0,0,1
170000,44,0,0,0,0,0,-1,150692,152861,156393,147611,28697,107142,6936,8266,5792,662,108927,4154,0,1,0,0,1,0,1,0,0,0
50000,45,0,0,-1,0,-1,-1,10723,9872,658,1473,1473,1473,1000,658,1000,1473,1473,540,0,1,0,0,1,0,0,1,0,0
260000,39,0,0,0,0,0,0,107801,122955,117089,95975,62817,61221,30054,20057,5113,3040,20000,30007,0,1,1,0,0,0,0,1,0,0
150000,38,-1,-1,-1,-1,-1,2,476,476,476,476,1102,476,476,476,476,1102,0,476,1,0,0,1,0,0,0,1,0,0
20000,30,2,2,2,2,0,0,13269,12391,12326,10621,10400,0,33,3317,0,1000,0,0,1,0,0,1,0,0,0,1,0,0
90000,26,-1,-1,-1,-1,-1,-1,1224,3120,1712,5000,0,4210,3128,1712,5000,0,4210,750,0,1,1,0,0,0,0,1,0,0
180000,24,0,0,0,0,0,0,169263,174532,176686,165491,169222,173246,8000,6700,6000,6400,7000,7000,0,1,1,0,0,0,0,1,0,0
230000,40,0,0,0,0,0,0,87162,88801,87972,57846,57798,52071,4293,3000,1928,2000,2500,2000,1,0,1,0,0,0,1,0,0,0
400000,46,-1,-1,2,0,0,-1,260,58257,42948,25962,15316,6813,60064,42,1202,9,6813,4682,0,1,0,0,1,0,1,0,0,1
100000,32,0,0,0,0,0,0,54933,56151,56677,58237,59643,63275,2700,2055,2500,2500,4800,2500,0,1,0,1,0,0,0,1,0,0
160000,38,0,0,0,0,0,0,132932,134384,131724,131767,133195,126064,8005,15000,10000,7000,5000,8000,0,1,1,0,0,0,1,0,0,0
340000,34,0,0,0,0,0,0,334628,328749,285399,248984,251047,255303,16040,14000,11000,9200,10000,9500,1,0,0,0,1,0,0,1,0,1
340000,44,0,0,0,-1,0,0,240851,171731,61404,114807,114560,85272,8297,4951,199726,4476,3257,3497,0,1,0,1,0,0,1,0,0,0
20000,23,0,0,0,0,0,0,18852,16648,19395,20271,20445,17532,1500,4000,2000,2000,2900,2735,1,0,0,1,0,0,0,1,0,0
290000,32,-1,-1,-1,-1,-1,0,23234,1571,108157,35379,18711,3110,1575,108168,35811,18711,0,157,1,0,1,0,0,0,0,1,0,0
280000,28,-2,-2,-2,-2,-2,-2,1799,1768,1848,-8,1601,-3,1782,1857,0,1609,3,1077,1,0,0,1,0,0,0,1,0,0
160000,32,-2,-2,-2,-2,-2,-2,162,-2,-2,499,284,1248,0,0,501,285,1254,99,0,1,1,0,0,0,0,1,0,0
50000,41,0,0,0,0,0,0,51449,52260,40893,81308,41463,40045,1700,1679,1640,1449,1454,1466,1,0,0,1,0,0,0,0,1,1
90000,40,0,0,0,-1,-1,-1,42856,44925,0,787,1457,0,3114,0,787,1457,0,0,1,0,0,1,0,0,1,0,0,1
390000,28,-1,0,0,0,0,0,10439,25143,35165,44543,45631,45793,15007,10529,10000,1773,2000,1592,1,0,1,0,0,0,0,1,0,0
200000,25,-1,-1,-2,-1,-1,-1,92400,0,0,92384,13180,1194,0,0,92384,13196,1200,0,0,1,1,0,0,0,0,1,0,0
130000,24,0,0,0,0,0,0,66072,68223,70638,72955,74877,76334,3000,3001,3000,2500,2200,2200,0,1,0,1,0,0,1,0,0,0
40000,36,1,2,0,0,0,0,38430,37537,38156,39581,36506,37893,0,1575,2000,1500,2000,3000,0,1,0,1,0,0,1,0,0,1
140000,29,0,0,0,0,0,0,129289,90352,85052,65758,46847,39777,3713,3546,2589,1960,1733,1379,0,1,0,1,0,0,1,0,0,0
150000,33,0,0,0,0,0,-2,26739,32939,34300,35100,-1200,-1200,7000,2500,1000,0,0,0,1,0,1,0,0,0,0,1,0,0
290000,30,0,0,0,0,0,0,53476,52089,49979,36439,33231,32131,2009,2569,1532,987,1002,1035,0,1,1,0,0,0,1,0,0,0
230000,34,-1,-1,-1,-1,-1,-1,3251,4342,2557,4440,4832,6059,4347,2557,4443,4832,6314,7897,0,1,1,0,0,0,0,1,0,1
100000,25,0,0,0,0,0,0,98349,97473,91096,76371,77162,78084,3600,3000,2700,2800,3000,2800,0,1,0,1,0,0,0,1,0,0
70000,28,0,0,0,0,0,0,19728,16923,10076,33079,23188,20937,8000,2000,30000,5000,20000,25000,1,0,1,0,0,0,0,1,0,0
190000,28,0,0,2,0,0,0,7188,9521,9224,10262,13083,13372,2459,0,1200,3000,500,510,0,1,1,0,0,0,0,1,0,0
380000,36,-2,-1,-1,-1,-1,2,3744,20334,8499,53235,101439,34579,20498,8549,53471,101785,117,32347,0,1,1,0,0,0,1,0,0,1
200000,33,-1,-1,-1,-2,-2,-2,846,4292,0,0,0,0,4974,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
140000,27,0,0,0,0,0,0,72274,70098,60180,43920,42670,41584,3231,2290,3499,1800,2000,2000,1,0,1,0,0,0,0,1,0,0
100000,23,0,0,0,0,0,0,67873,49285,49992,35518,36426,37836,2000,1600,2000,1500,2000,2000,1,0,0,1,0,0,0,1,0,0
280000,33,0,0,0,0,0,-1,22331,22341,23359,23647,-1353,93696,1371,1389,1175,0,95049,3308,1,0,0,1,0,0,1,0,0,0
50000,24,0,0,0,2,0,0,15519,19520,21103,20101,20402,20132,5000,2300,0,1000,2000,1000,1,0,0,1,0,0,0,1,0,0
310000,41,-1,2,-1,-1,-1,0,3640,1094,9445,5202,14589,11673,0,9453,5206,14589,0,16563,0,1,1,0,0,0,1,0,0,0
80000,44,0,0,2,2,3,2,41630,48893,47831,57000,55489,57450,8000,0,10000,0,3000,2500,0,1,1,0,0,0,0,1,0,1
180000,30,-1,0,0,0,0,0,56951,57941,58994,60047,61389,63048,2100,2150,2200,2500,3000,1000,1,0,0,0,1,0,1,0,0,0
200000,26,0,0,0,0,0,0,50124,51122,52533,52772,53441,22246,1830,2235,1447,1069,445,9332,1,0,1,0,0,0,0,1,0,0
180000,35,1,-2,-2,-1,-1,-2,0,0,0,900,0,0,0,0,900,0,0,0,0,1,0,1,0,0,0,1,0,0
130000,38,-1,-1,-1,-2,-2,-2,5190,649,0,0,0,0,649,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
190000,44,0,0,0,0,0,0,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000,1,0,0,1,0,0,1,0,0,0
70000,28,0,0,2,0,0,0,24510,25807,26578,27826,29712,30563,2000,1500,2000,2500,1500,1200,1,0,0,1,0,0,0,1,0,0
150000,28,-1,2,2,-2,-2,-2,1111,820,-311,-602,-893,-1184,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
100000,35,2,2,0,0,2,2,101326,97751,92431,97227,88899,93766,0,3500,7000,0,7000,0,1,0,0,0,1,0,1,0,0,1
180000,31,0,0,0,-1,-1,-1,6903,11489,5488,1635,1680,782,8000,3003,1635,1680,782,4374,0,1,0,1,0,0,0,1,0,0
150000,45,0,0,0,0,0,0,59885,59054,60254,59604,60707,61988,2200,2200,2300,2213,2300,2245,0,1,0,0,1,0,1,0,0,0
200000,30,0,0,0,0,0,0,38616,40612,32801,14664,17092,18820,3040,1306,3400,3000,2000,0,0,1,0,1,0,0,0,1,0,0
300000,28,0,0,2,0,0,0,24763,33484,31501,32678,36147,40503,10700,0,2000,4000,5000,0,0,1,1,0,0,0,0,1,0,0
130000,33,1,2,2,0,0,0,130565,131878,115173,108310,112083,81362,5012,0,4000,5000,4000,2106,1,0,0,1,0,0,0,1,0,0
140000,26,0,0,0,0,0,0,136170,139270,137548,96340,94201,97068,6799,5100,3300,3400,7461,3498,0,1,1,0,0,0,0,1,0,0
100000,30,0,0,2,2,2,2,7384,10253,9945,14269,13743,16011,3000,0,4500,0,2500,0,0,1,1,0,0,0,0,1,0,0
80000,27,0,0,0,-1,0,0,36406,31472,10246,20202,20077,20247,2000,5056,20202,726,891,10000,0,1,0,1,0,0,0,1,0,1
150000,29,0,0,0,0,0,0,15453,18925,23590,27810,38000,0,4000,5003,5000,10190,0,0,1,0,0,1,0,0,0,1,0,0
20000,45,-2,-2,2,2,2,2,-2044,1961,2983,2790,3589,3388,5966,1201,0,1000,0,1000,1,0,0,1,0,0,1,0,0,0
400000,34,0,0,0,0,0,0,372724,394443,398634,210628,203102,85374,28000,14547,8078,6500,5000,3012,1,0,0,1,0,0,1,0,0,0
50000,22,0,0,0,0,0,0,18108,18512,19468,16989,17326,17748,1400,1300,2800,619,700,1000,0,1,0,0,1,0,0,1,0,0
